# time, value
2141,70.037
2142,65.251
2143,66.116
2144,66.424
2145,66.494
2146,68.916
2147,64.156
2148,78.381
2149,64.772
2150,63.349
2151,66.493
2152,66.547
2153,69.309
2154,67.658
2155,67.228
2156,67.276
2157,67.467
2158,68.008
2159,64.81
2160,62.573
2161,62.312
2162,60.802
2163,61.98
2164,62.576
2165,61.154
2166,63.967
2167,64.378
2168,70.544
2169,71.027
2170,70.176
2171,63.038
2172,67.299
2173,65.136
2174,62.865
2175,72.833
2176,68.026
2177,65.496
2178,67.425
2179,71.351
2180,64.314
2181,62.231
2182,64.947
2183,65.896
2184,62.286
2185,61.89
2186,58.955
2187,59.188
2188,60.019
2189,59.782
2190,58.423
2191,59.567
2192,63.272
2193,63.578
2194,63.587
2195,63.809
2196,64.338
2197,60.599
2198,59.494
2199,59.237
2200,58.98
2201,60.479
2202,55.86
2203,58.246
2204,57.834
2205,55.708
2206,55.773
2207,55.491
2208,55.417
2209,54.538
2210,55.92
2211,57.104
2212,55.719
2213,55.984
2214,55.866
2215,58.575
2216,59.132
2217,56.246
2218,56.81
2219,58.382
2220,58.018
2221,56.203
2222,55.413
2223,54.703
2224,53.472
2225,53.456
2226,53.188
2227,52.675
2228,50.851
2229,50.718
2230,50.358
2231,50.974
2232,52.444
2233,51.133
2234,49.503
2235,49.066
2236,48.44
2237,47.746
2238,48.842
2239,47.143
2240,47.536
2241,48.797
2242,46.285
2243,46.063
2244,45.397
2245,46.414
2246,43.279
2247,42.423
2248,42.313
2249,41.489
2250,41.686
2251,41.216
2252,43.185
2253,39.846
2254,41.931
2255,42.036
2256,42.422
2257,43.246
2258,41.398
2259,41.972
2260,40.446
2261,39.084
2262,39.525
2263,41.566
2264,37.922
2265,37.239
2266,37.474
2267,36.58
2268,36.657
2269,35.723
2270,35.354
2271,34.474
2272,34.547
2273,33.734
2274,33.791
2275,33.933
2276,33.602
2277,32.338
2278,31.72
2279,32.241
2280,33.917
2281,32.204
2282,32.428
2283,31.574
2284,31.738
2285,30.728
2286,30.48
2287,29.98
2288,30.753
2289,30.654
2290,30.826
2291,30.485
2292,30.483
2293,30.76
2294,30.727
2295,30.924
2296,31.008
2297,30.929
2298,30.728
2299,33.409
2300,35.205
2301,33.422
2302,33.431
2303,33.97
2304,33.361
2305,33.363
2306,33.346
2307,33.5
2308,35.431
2309,33.81
2310,33.978
2311,33.691
2312,33.943
2313,34.322
2314,33.849
2315,33.451
2316,34.605
2317,33.065
2318,33.143
2319,33.688
2320,35.69
2321,33.816
2322,33.978
2323,33.781
2324,33.794
2325,32.805
2326,35.842
2327,36.713
2328,36.879
2329,36.632
2330,36.501
2331,36.579
2332,34.508
2333,34.509
2334,34.799
2335,33.862
2336,35.171
2337,32.727
2338,32.797
2339,34.271
2340,32.307
2341,32.355
2342,32.386
2343,31.947
2344,31.797
2345,31.413
2346,30.4
2347,30.365
2348,29.756
2349,30.315
2350,30.205
2351,29.591
2352,28.804
2353,29.439
2354,29.905
2355,29.651
2356,29.109
2357,28.8
2358,29.086
2359,28.861
2360,28.746
2361,29.345
2362,28.754
2363,28.541
2364,28.152
2365,26.621
2366,28.087
2367,26.572
2368,26.59
2369,26.5
2370,26.355
2371,27.78
2372,28.307
2373,26.007
2374,27.315
2375,26.511
2376,25.9
2377,25.875
2378,26.293
2379,28.15
2380,26.785
2381,26.864
2382,26.889
2383,27.186
2384,27.946
2385,27.873
2386,27.809
2387,29.217
2388,27.833
2389,27.89
2390,27.327
2391,27.266
2392,27.105
2393,26.816
2394,26.921
2395,27.748
2396,24.283
2397,24.305
2398,23.798
2399,22.356
2400,19.059
2401,18.675
2402,18.172
2403,19.73
2404,18.582
2405,18.144
2406,18.391
2407,18.123
2408,18.127
2409,18.186
2410,18.331
2411,19.879
2412,18.005
2413,17.71
2414,17.701
2415,17.674
2416,17.749
2417,17.645
2418,18.31
2419,14.95
2420,13.364
2421,13.603
2422,13.545
2423,14.911
2424,14.854
2425,15.049
2426,14.898
2427,16.532
2428,14.946
2429,15.078
2430,15.033
2431,14.949
2432,15.342
2433,15.032
2434,14.894
2435,15.034
2436,14.834
2437,14.941
2438,14.507
2439,13.406
2440,13.749
2441,13.527
2442,13.4
2443,13.519
2444,13.463
2445,15.409
2446,13.429
2447,13.688
2448,13.505
2449,13.027
2450,12.933
2451,12.986
2452,13.001
2453,13.109
2454,13.116
2455,12.934
2456,14.64
2457,16.842
2458,17.447
2459,17.224
2460,17.332
2461,17.723
2462,17.376
2463,17.353
2464,17.238
2465,17.347
2466,17.234
2467,17.184
2468,17.626
2469,17.159
2470,17.43
2471,17.366
2472,17.109
2473,19.442
2474,17.776
2475,18.402
2476,18.129
2477,17.978
2478,17.919
2479,18.254
2480,17.677
2481,17.456
2482,17.445
2483,17.578
2484,17.392
2485,17.412
2486,17.306
2487,15.881
2488,14.127
2489,13.916
2490,13.715
2491,13.069
2492,12.904
2493,12.877
2494,12.903
2495,12.941
2496,12.923
2497,13.338
2498,13.088
2499,12.987
2500,12.875
2501,12.978
2502,14.951
2503,13.091
2504,13.506
2505,12.959
2506,12.564
2507,12.49
2508,12.475
2509,12.533
2510,12.68
2511,12.833
2512,12.81
2513,12.537
2514,12.664
2515,12.566
2516,12.639
2517,12.694
2518,13.008
2519,13.127
2520,12.928
2521,13.114
2522,13.205
2523,13.081
2524,14.511
2525,13.057
2526,12.943
2527,12.684
2528,12.669
2529,13.107
2530,13.283
2531,13.037
2532,13.076
2533,13.296
2534,13.04
2535,12.976
2536,12.826
2537,12.964
2538,12.939
2539,12.834
2540,13.031
2541,12.838
2542,12.76
2543,12.756
2544,12.854
2545,12.89
2546,12.788
2547,12.907
2548,14.128
2549,12.737
2550,12.678
2551,12.749
2552,14.447
2553,14.679
2554,15.138
2555,15.456
2556,17.32
2557,15.822
2558,15.749
2559,15.797
2560,17.583
2561,15.931
2562,15.696
2563,15.49
2564,15.368
2565,15.451
2566,14.959
2567,18.062
2568,18.067
2569,18.573
2570,18.569
2571,18.31
2572,14.518
2573,13.597
2574,13.714
2575,13.503
2576,13.905
2577,13.532
2578,13.615
2579,13.553
2580,13.756
2581,13.593
2582,13.529
2583,13.889
2584,13.596
2585,13.584
2586,13.578
2587,13.615
2588,13.619
2589,13.668
2590,13.468
2591,13.578
2592,13.385
2593,13.353
2594,13.29
2595,13.645
2596,13.826
2597,13.657
2598,14.757
2599,16.646
2600,16.565
2601,16.539
2602,16.538
2603,16.552
2604,16.663
2605,18.327
2606,16.422
2607,16.352
2608,16.302
2609,18.004
2610,16.403
2611,16.65
2612,16.483
2613,16.324
2614,16.177
2615,16.253
2616,16.043
2617,16.412
2618,16.212
2619,16.203
2620,20.103
2621,18.049
2622,18.019
2623,17.969
2624,18.331
2625,22.492
2626,18.768
2627,18.946
2628,18.604
2629,18.507
2630,18.204
2631,18.561
2632,18.498
2633,18.86
2634,18.666
2635,18.053
2636,18.339
2637,18.454
2638,18.386
2639,18.719
2640,18.2
2641,18.385
2642,18.118
2643,18.01
2644,18.428
2645,19.329
2646,19.428
2647,19.251
2648,19.434
2649,19.685
2650,19.633
2651,19.592
2652,18.66
2653,19.82
2654,20.017
2655,19.738
2656,19.96
2657,19.234
2658,19.185
2659,19.208
2660,19.647
2661,19.006
2662,19.098
2663,19.064
2664,19.486
2665,19.044
2666,19.354
2667,19.482
2668,19.713
2669,19.661
2670,19.501
2671,19.218
2672,19.475
2673,19.286
2674,18.53
2675,18.661
2676,18.807
2677,20.34
2678,20.709
2679,21.029
2680,20.973
2681,21.069
2682,20.47
2683,20.358
2684,21.172
2685,20.815
2686,20.882
2687,20.972
2688,23.314
2689,22.887
2690,23.664
2691,23.832
2692,23.033
2693,25.126
2694,23.763
2695,24.129
2696,25.151
2697,26.044
2698,23.406
2699,25.18
2700,23.929
2701,25.497
2702,23.702
2703,36.652
2704,38.583
2705,38.945
2706,39.361
2707,38.269
2708,40.392
2709,41.943
2710,38.473
2711,39.244
2712,40.467
2713,41.031
2714,45.458
2715,42.323
2716,44.641
2717,40.827
2718,40.154
2719,40.887
2720,45.838
2721,46.54
2722,48.757
2723,49.278
2724,57.217
2725,51.212
2726,49.82
2727,59.466
2728,49.978
2729,52.675
2730,52.063
2731,51.381
2732,50.732
2733,53.037
2734,49.406
2735,48.589
2736,49.059
2737,48.626
2738,49.081
2739,48.361
2740,48.755
2741,48.928
2742,49.765
2743,51.53
2744,49.695
2745,51.365
2746,49.929
2747,49.808
2748,51.23
2749,52.42
2750,54.717
2751,54.214
2752,52.722
2753,51.619
2754,49.705
2755,49.717
2756,51.646
2757,48.893
2758,50.963
2759,50.531
2760,48.83
2761,52.439
2762,50.433
2763,56.311
2764,54.255
2765,51.209
2766,53.076
2767,54.834
2768,44.686
2769,52.419
2770,46.298
2771,51.546
2772,47.128
2773,56.367
2774,53.939
2775,49.699
2776,54.386
2777,55.448
2778,54.845
2779,55.687
2780,56.766
2781,68.006
2782,59.584
2783,61.822
2784,60.779
2785,62.314
2786,64.363
2787,64.55
2788,64.637
2789,65.258
2790,64.311
2791,67.805
2792,65.811
2793,63.165
2794,68.311
2795,69.786
2796,68.866
2797,67.581
2798,68.008
2799,68.078
2800,66.447
2801,68.45
2802,68.61
2803,65.135
2804,64.811
2805,65.304
2806,66.419
2807,65.958
2808,68.584
2809,68.646
2810,66.949
2811,65.811
2812,69.52
2813,66.385
2814,65.079
2815,61.655
2816,61.32
2817,65.5
2818,63.322
2819,63.64
2820,63.855
2821,62.321
2822,66.165
2823,67.291
2824,67.911
2825,68.534
2826,63.912
2827,62.698
2828,61.942
2829,57.896
2830,60.119
2831,62.15
2832,63.462
2833,59.668
2834,63.763
2835,60.862
2836,62.154
2837,61.259
2838,59.127
2839,62.097
2840,64.21
2841,64.2
2842,66.351
2843,68.229
2844,69.902
2845,67.899
2846,71.765
2847,71.322
2848,72.343
2849,74.607
2850,72.562
2851,71.58
2852,73.798
2853,75.297
2854,74.337
2855,77.031
2856,78.618
2857,75.804
2858,76.652
2859,74.029
2860,68.873
2861,69.852
2862,67.546
2863,74.184
2864,69.881
2865,69.023
2866,73.916
2867,71.803
2868,73.231
2869,74.401
2870,74.108
2871,74.146
2872,76.63
2873,74.902
2874,71.161
2875,71.241
2876,70.696
2877,69.298
2878,70.397
2879,72.769
2880,67.41
2881,74.314
2882,70.767
2883,72.853
2884,75.206
2885,73.872
2886,72.294
2887,72.673
2888,72.308
2889,72.393
2890,69.827
2891,69.821
2892,68.901
2893,68.309
2894,67.477
2895,65.847
2896,65.539
2897,66.559
2898,66.742
2899,66.988
2900,68.194
2901,67.519
2902,72.046
2903,69.639
2904,67.677
2905,67.086
2906,70.935
2907,70.736
2908,68.809
2909,68.874
2910,70.797
2911,68.525
2912,64.213
2913,67.06
2914,65.657
2915,65.342
2916,67.258
2917,68.983
2918,65.986
2919,65.798
2920,65.186
2921,64.687
2922,64.444
2923,66.371
2924,64.729
2925,64.796
2926,63.807
2927,63.984
2928,64.307
2929,65.703
2930,65.871
2931,69.69
2932,65.214
2933,67.743
2934,64.386
2935,67.037
2936,65.286
2937,66.421
2938,67.019
2939,65.738
2940,65.573
2941,63.087
2942,64.125
2943,60.005
2944,59.322
2945,58.988
2946,59.393
2947,58.086
2948,61.538
2949,59.094
2950,60.845
2951,59.153
2952,58.712
2953,59.308
2954,56.869
2955,57.179
2956,55.111
2957,54.815
2958,52.268
2959,51.959
2960,50.455
2961,54.556
2962,54.536
2963,54.275
2964,53.888
2965,54.133
2966,50.947
2967,49.89
2968,51.181
2969,48.058
2970,50.633
2971,47.2
2972,46.333
2973,45.398
2974,45.366
2975,45.982
2976,43.851
2977,43.168
2978,41.773
2979,42.213
2980,40.684
2981,40.251
2982,39.683
2983,41.135
2984,39.304
2985,39.092
2986,38.455
2987,37.919
2988,37.451
2989,37.559
2990,39.384
2991,38.86
2992,37.675
2993,38.135
2994,38.805
2995,38.738
2996,37.849
2997,37.173
2998,36.58
2999,36.303
3000,35.892
3001,35.731
3002,34.935
3003,35.658
3004,35.986
3005,35.493
3006,34.813
3007,36.114
3008,37.368
3009,34.949
3010,32.425
3011,31.939
3012,29.647
3013,30.101
3014,30.256
3015,31.505
3016,32.998
3017,32.969
3018,32.787
3019,31.933
3020,31.683
3021,31.992
3022,31.582
3023,31.156
3024,31.553
3025,31.557
3026,31.603
3027,30.893
3028,30.192
3029,29.236
3030,29.32
3031,29.282
3032,29.319
3033,27.249
3034,26.813
3035,26.942
3036,27.075
3037,27.094
3038,27.165
3039,29.504
3040,27.307
3041,27.939
3042,28.299
3043,30.148
3044,29.063
3045,29.029
3046,29.074
3047,29.634
3048,31.007
3049,28.943
3050,29.355
3051,30.807
3052,28.947
3053,29.087
3054,28.81
3055,28.573
3056,28.674
3057,26.767
3058,26.24
3059,26.347
3060,25.925
3061,25.525
3062,25.471
3063,25.314
3064,25.335
3065,25.147
3066,24.976
3067,25.127
3068,25.307
3069,24.776
3070,24.775
3071,24.923
3072,24.708
3073,24.738
3074,24.791
3075,24.459
3076,24.942
3077,24.669
3078,24.598
3079,26.2
3080,24.426
3081,24.142
3082,24.301
3083,24.34
3084,24.326
3085,24.228
3086,24.236
3087,23.753
3088,23.814
3089,25.512
3090,24.225
3091,24.102
3092,24.055
3093,23.882
3094,24.005
3095,24.21
3096,24.317
3097,24.221
3098,24.007
3099,25.946
3100,23.917
3101,24.028
3102,23.57
3103,21.526
3104,22.652
3105,24.66
3106,21.678
3107,21.812
3108,21.973
3109,21.573
3110,21.641
3111,21.793
3112,21.575
3113,21.382
3114,21.579
3115,21.379
3116,21.334
3117,21.475
3118,21.83
3119,21.59
3120,21.349
3121,21.527
3122,21.511
3123,21.446
3124,21.167
3125,21.132
3126,21.337
3127,21.089
3128,20.94
3129,20.883
3130,21.364
3131,19.286
3132,19.474
3133,19.186
3134,15.938
3135,15.809
3136,15.783
3137,16.011
3138,16.006
3139,15.68
3140,16.205
3141,16.041
3142,15.95
3143,15.913
3144,15.877
3145,16.599
3146,15.677
3147,15.638
3148,15.588
3149,15.493
3150,15.438
3151,15.409
3152,15.635
3153,15.458
3154,17.347
3155,15.416
3156,15.459
3157,15.476
3158,18.756
3159,18.66
3160,18.438
3161,17.958
3162,17.626
3163,15.922
3164,15.421
3165,15.324
3166,15.896
3167,15.876
3168,16.275
3169,15.937
3170,15.974
3171,19.059
3172,18.969
3173,19.042
3174,19.164
3175,20.049
3176,16.647
3177,16.571
3178,16.687
3179,18.92
3180,17.254
3181,16.924
3182,16.996
3183,16.972
3184,16.784
3185,16.336
3186,16.501
3187,16.299
3188,16.408
3189,16.485
3190,16.143
3191,16.0
3192,16.05
3193,17.812
3194,16.017
3195,17.638
3196,16.016
3197,16.22
3198,15.497
3199,14.168
3200,14.106
3201,14.499
3202,14.04
3203,13.969
3204,14.235
3205,14.088
3206,13.994
3207,13.982
3208,14.03
3209,14.169
3210,14.006
3211,15.697
3212,14.164
3213,15.577
3214,13.862
3215,13.823
3216,13.952
3217,13.936
3218,14.071
3219,13.867
3220,13.919
3221,13.786
3222,13.755
3223,13.652
3224,13.637
3225,15.782
3226,13.554
3227,13.494
3228,13.752
3229,13.685
3230,13.873
3231,13.766
3232,14.261
3233,13.957
3234,15.719
3235,14.116
3236,15.414
3237,13.947
3238,13.977
3239,14.275
3240,13.952
3241,14.527
3242,15.267
3243,15.568
3244,15.436
3245,15.362
3246,15.784
3247,15.456
3248,15.422
3249,16.006
3250,15.388
3251,15.299
3252,16.971
3253,15.589
3254,15.299
3255,15.091
3256,15.066
3257,15.125
3258,15.431
3259,14.592
3260,14.789
3261,14.52
3262,14.246
3263,13.942
3264,13.885
3265,14.168
3266,13.837
3267,14.202
3268,14.028
3269,14.191
3270,13.991
3271,14.846
3272,14.23
3273,14.09
3274,14.149
3275,14.153
3276,14.118
3277,13.947
3278,14.007
3279,14.015
3280,14.017
3281,14.252
3282,14.528
3283,14.465
3284,14.535
3285,14.414
3286,14.586
3287,14.646
3288,14.7
3289,14.88
3290,14.766
3291,14.779
3292,14.703
3293,14.575
3294,14.464
3295,15.558
3296,14.748
3297,14.347
3298,14.416
3299,14.609
3300,14.454
3301,14.328
3302,14.639
3303,14.643
3304,14.451
3305,14.372
3306,14.527
3307,14.462
3308,14.398
3309,16.236
3310,15.03
3311,15.555
3312,17.388
3313,17.33
3314,17.446
3315,17.496
3316,17.446
3317,19.431
3318,17.656
3319,17.612
3320,17.61
3321,17.719
3322,17.645
3323,17.366
3324,17.452
3325,17.424
3326,17.337
3327,17.269
3328,17.335
3329,17.296
3330,19.126
3331,17.51
3332,17.302
3333,18.991
3334,19.116
3335,18.999
3336,19.206
3337,18.519
3338,18.718
3339,19.744
3340,19.8
3341,20.494
3342,19.243
3343,19.446
3344,19.415
3345,19.357
3346,20.117
3347,20.046
3348,20.127
3349,21.87
3350,20.086
3351,20.244
3352,20.361
3353,19.813
3354,19.559
3355,19.557
3356,19.779
3357,20.147
3358,20.209
3359,20.503
3360,20.581
3361,22.07
3362,20.468
3363,20.744
3364,20.661
3365,20.577
3366,20.607
3367,20.959
3368,20.836
3369,21.066
3370,21.047
3371,20.962
3372,20.909
3373,23.389
3374,22.694
3375,21.856
3376,23.442
3377,23.324
3378,23.378
3379,23.098
3380,23.599
3381,22.91
3382,23.273
3383,22.468
3384,22.039
3385,25.532
3386,21.818
3387,22.137
3388,23.517
3389,23.086
3390,24.378
3391,23.852
3392,23.928
3393,25.213
3394,24.48
3395,25.258
3396,24.849
3397,24.488
3398,24.695
3399,24.654
3400,24.069
3401,24.197
3402,24.598
3403,24.527
3404,24.519
3405,26.618
3406,24.318
3407,24.662
3408,24.077
3409,25.214
3410,22.058
3411,21.436
3412,22.392
3413,22.319
3414,22.66
3415,34.58
3416,37.922
3417,37.305
3418,35.755
3419,36.219
3420,38.197
3421,39.579
3422,37.067
3423,38.7
3424,40.231
3425,38.383
3426,40.868
3427,39.317
3428,41.957
3429,42.075
3430,41.409
3431,43.995
3432,47.802
3433,42.126
3434,44.0
3435,52.012
3436,50.727
3437,52.714
3438,53.453
3439,55.094
3440,58.295
3441,57.391
3442,58.586
3443,56.928
3444,57.036
3445,58.112
3446,59.152
3447,57.647
3448,59.343
3449,56.674
3450,58.026
3451,54.856
3452,57.188
3453,56.664
3454,59.367
3455,63.056
3456,58.681
3457,57.264
3458,56.711
3459,57.589
3460,61.063
3461,59.937
3462,60.757
3463,62.74
3464,60.746
3465,63.319
3466,63.417
3467,61.508
3468,62.479
3469,59.3
3470,64.088
3471,60.779
3472,61.413
3473,61.121
3474,61.787
3475,69.804
3476,63.024
3477,62.651
3478,62.493
3479,60.467
3480,64.719
3481,64.685
3482,63.822
3483,65.814
3484,67.067
3485,63.251
3486,59.537
3487,60.693
3488,61.345
3489,63.2
3490,60.363
3491,61.019
3492,62.748
3493,61.4
3494,64.556
3495,63.081
3496,62.239
3497,62.902
3498,63.949
3499,62.888
3500,63.734
3501,63.012
3502,64.734
3503,63.556
3504,62.996
3505,64.044
3506,62.795
3507,63.369
3508,63.152
3509,64.556
3510,62.451
3511,63.425
3512,63.292
3513,65.208
3514,62.957
3515,62.308
3516,60.722
3517,61.563
3518,65.82
3519,61.132
3520,58.297
3521,60.307
3522,60.474
3523,60.53
3524,63.417
3525,61.886
3526,64.619
3527,62.107
3528,63.523
3529,58.923
3530,58.07
3531,56.938
3532,58.326
3533,56.665
3534,58.428
3535,58.964
3536,57.597
3537,57.729
3538,56.957
3539,56.617
3540,61.5
3541,57.966
3542,54.974
3543,58.434
3544,56.489
3545,57.259
3546,58.708
3547,60.971
3548,59.224
3549,61.938
3550,59.107
3551,60.037
3552,58.06
3553,62.292
3554,60.896
3555,63.507
3556,63.075
3557,65.638
3558,66.103
3559,67.04
3560,66.795
3561,63.453
3562,64.655
3563,67.401
3564,64.586
3565,63.254
3566,66.292
3567,64.005
3568,65.533
3569,65.765
3570,64.913
3571,64.835
3572,69.586
3573,67.93
3574,69.218
3575,67.804
3576,67.083
3577,66.801
3578,68.436
3579,65.426
3580,65.225
3581,63.863
3582,64.399
3583,63.781
3584,64.344
3585,64.702
3586,66.135
3587,62.738
3588,67.869
3589,62.062
3590,62.306
3591,60.141
3592,59.5
3593,59.193
3594,58.712
3595,57.164
3596,52.993
3597,58.771
3598,57.488
3599,57.5
3600,56.857
3601,53.971
3602,58.307
3603,56.321
3604,59.583
3605,55.416
3606,53.361
3607,55.892
3608,57.322
3609,51.798
3610,49.388
3611,49.106
3612,52.862
3613,51.866
3614,57.241
3615,47.283
3616,47.347
3617,47.272
3618,52.002
3619,51.58
3620,47.566
3621,47.605
3622,46.954
3623,46.74
3624,47.388
3625,45.886
3626,44.999
3627,44.725
3628,49.931
3629,52.036
3630,52.662
3631,46.945
3632,46.606
3633,47.067
3634,44.756
3635,43.815
3636,42.378
3637,42.8
3638,44.826
3639,44.507
3640,45.767
3641,45.749
3642,45.588
3643,45.682
3644,48.963
3645,47.177
3646,45.091
3647,47.77
3648,43.15
3649,44.396
3650,48.203
3651,47.611
3652,47.301
3653,44.867
3654,43.102
3655,44.22
3656,45.568
3657,45.872
3658,44.603
3659,40.747
3660,45.354
3661,41.571
3662,41.548
3663,42.49
3664,40.612
3665,36.244
3666,35.526
3667,40.262
3668,45.406
3669,38.106
3670,38.75
3671,40.797
3672,41.008
3673,40.075
3674,39.172
3675,39.31
3676,37.756
3677,39.085
3678,39.131
3679,37.392
3680,40.056
3681,34.663
3682,34.33
3683,34.589
3684,34.365
3685,35.576
3686,35.679
3687,35.225
3688,34.36
3689,32.055
3690,31.946
3691,31.633
3692,30.824
3693,32.087
3694,31.952
3695,30.844
3696,31.23
3697,31.943
3698,31.7
3699,30.909
3700,30.171
3701,29.623
3702,29.514
3703,29.932
3704,30.595
3705,30.204
3706,30.669
3707,30.986
3708,29.637
3709,29.645
3710,29.533
3711,29.924
3712,29.729
3713,30.957
3714,28.804
3715,28.768
3716,28.696
3717,28.632
3718,28.483
3719,30.482
3720,28.121
3721,28.168
3722,27.424
3723,27.392
3724,25.943
3725,25.683
3726,25.9
3727,25.6
3728,26.114
3729,28.151
3730,28.579
3731,27.545
3732,26.916
3733,28.1
3734,26.518
3735,26.283
3736,26.872
3737,26.443
3738,28.01
3739,26.336
3740,26.208
3741,26.416
3742,26.313
3743,26.661
3744,26.668
3745,25.737
3746,23.957
3747,26.017
3748,24.146
3749,23.529
3750,23.46
3751,23.318
3752,23.257
3753,23.315
3754,24.685
3755,24.148
3756,24.706
3757,24.883
3758,24.759
3759,24.269
3760,24.756
3761,24.581
3762,24.603
3763,28.002
3764,27.559
3765,27.436
3766,29.33
3767,27.528
3768,24.365
3769,24.627
3770,24.634
3771,26.223
3772,24.501
3773,24.726
3774,24.458
3775,24.641
3776,24.302
3777,24.532
3778,24.503
3779,24.277
3780,24.256
3781,23.803
3782,25.892
3783,23.901
3784,23.97
3785,24.048
3786,25.753
3787,24.94
3788,23.119
3789,23.166
3790,22.725
3791,18.671
3792,18.205
3793,17.851
3794,17.745
3795,17.889
3796,18.005
3797,17.535
3798,18.113
3799,18.962
3800,18.775
3801,18.64
3802,18.641
3803,18.827
3804,19.137
3805,19.087
3806,19.086
3807,19.655
3808,19.276
3809,19.223
3810,19.389
3811,20.558
3812,19.629
3813,19.598
3814,19.629
3815,19.232
3816,19.244
3817,19.192
3818,19.279
3819,18.494
3820,18.528
3821,20.662
3822,20.677
3823,20.214
3824,20.217
3825,20.245
3826,19.741
3827,19.084
3828,19.345
3829,20.651
3830,20.46
3831,20.336
3832,20.509
3833,20.417
3834,20.371
3835,20.424
3836,20.857
3837,19.73
3838,19.726
3839,21.323
3840,19.559
3841,20.255
3842,20.351
3843,20.263
3844,19.324
3845,20.62
3846,18.995
3847,19.265
3848,15.722
3849,15.734
3850,15.845
3851,16.075
3852,15.837
3853,15.689
3854,15.781
3855,15.607
3856,15.035
3857,15.079
3858,15.104
3859,15.277
3860,16.675
3861,14.878
3862,14.883
3863,14.833
3864,16.734
3865,14.963
3866,15.045
3867,14.76
3868,15.567
3869,19.309
3870,20.83
3871,19.741
3872,19.698
3873,20.104
3874,17.237
3875,17.064
3876,17.161
3877,17.144
3878,16.595
3879,16.586
3880,16.676
3881,16.669
3882,16.23
3883,16.258
3884,15.079
3885,14.814
3886,13.822
3887,14.092
3888,13.732
3889,13.869
3890,12.719
3891,12.716
3892,12.689
3893,12.638
3894,12.645
3895,12.66
3896,12.876
3897,12.622
3898,12.661
3899,12.833
3900,12.659
3901,12.622
3902,12.736
3903,13.082
3904,12.799
3905,14.315
3906,12.565
3907,12.661
3908,12.463
3909,12.379
3910,12.584
3911,12.745
3912,12.595
3913,12.716
3914,12.603
3915,12.549
3916,12.469
3917,12.674
3918,14.643
3919,12.625
3920,12.445
3921,12.618
3922,14.53
3923,12.414
3924,12.605
3925,12.935
3926,14.608
3927,12.533
3928,12.577
3929,12.426
3930,12.289
3931,12.875
3932,12.636
3933,12.676
3934,14.297
3935,12.579
3936,12.447
3937,12.44
3938,14.332
3939,12.605
3940,12.734
3941,12.518
3942,12.473
3943,12.59
3944,12.424
3945,12.476
3946,12.623
3947,12.542
3948,12.834
3949,12.555
3950,12.576
3951,12.581
3952,12.528
3953,14.147
3954,12.625
3955,12.716
3956,12.457
3957,12.487
3958,12.674
3959,12.579
3960,12.442
3961,12.611
3962,12.46
3963,12.743
3964,12.52
3965,12.776
3966,12.883
3967,12.777
3968,12.787
3969,12.61
3970,12.729
3971,14.011
3972,12.769
3973,12.664
3974,12.679
3975,12.786
3976,12.733
3977,12.802
3978,14.466
3979,12.916
3980,12.749
3981,12.923
3982,12.871
3983,12.881
3984,12.668
3985,13.036
3986,12.63
3987,12.857
3988,12.805
3989,12.775
3990,12.909
3991,12.831
3992,12.897
3993,13.161
3994,13.098
3995,12.869
3996,12.84
3997,12.852
3998,13.276
3999,13.166
4000,13.517
4001,13.374
4002,13.157
4003,14.71
4004,13.133
4005,13.098
4006,13.023
4007,15.154
4008,13.295
4009,13.216
4010,13.138
4011,13.085
4012,13.233
4013,13.313
4014,13.474
4015,13.68
4016,15.383
4017,13.457
4018,13.34
4019,13.407
4020,15.343
4021,13.397
4022,13.617
4023,13.444
4024,15.233
4025,13.344
4026,13.398
4027,14.668
4028,16.77
4029,17.009
4030,16.824
4031,16.763
4032,16.818
4033,16.79
4034,16.869
4035,16.65
4036,18.482
4037,17.806
4038,17.916
4039,19.363
4040,19.48
4041,19.485
4042,19.533
4043,19.435
4044,19.545
4045,19.374
4046,19.207
4047,19.091
4048,21.223
4049,19.135
4050,19.005
4051,19.133
4052,21.428
4053,19.391
4054,18.832
4055,18.02
4056,18.178
4057,18.541
4058,18.834
4059,18.085
4060,19.977
4061,19.663
4062,18.334
4063,18.245
4064,18.107
4065,19.163
4066,19.053
4067,18.502
4068,18.457
4069,18.522
4070,18.732
4071,18.977
4072,19.137
4073,21.583
4074,19.444
4075,19.522
4076,19.307
4077,19.336
4078,19.38
4079,19.485
4080,21.585
4081,20.002
4082,19.997
4083,19.541
4084,19.468
4085,19.559
4086,22.779
4087,19.529
4088,19.641
4089,19.318
4090,19.457
4091,19.519
4092,19.483
4093,19.825
4094,20.037
4095,20.254
4096,19.614
4097,19.6
4098,18.927
4099,19.028
4100,18.726
4101,18.431
4102,19.169
4103,19.012
4104,20.021
4105,19.989
4106,22.106
4107,22.082
4108,24.075
4109,22.591
4110,24.148
4111,23.228
4112,24.246
4113,24.223
4114,22.255
4115,24.225
4116,24.551
4117,24.872
4118,22.711
4119,22.87
4120,23.377
4121,23.821
4122,23.844
4123,23.165
4124,24.183
4125,24.061
4126,26.087
4127,26.811
4128,27.125
4129,25.517
4130,25.428
4131,25.701
4132,39.574
4133,39.192
4134,40.038
4135,40.136
4136,39.692
4137,40.67
4138,40.477
4139,41.934
